customerID,tenure,Contract,InternetService,MonthlyCharges,TotalCharges,PaymentMethod,TechSupport,OnlineSecurity,Churn,ChurnProbability,ChurnProbabilityPct,RiskLevel,RecommendedAction
9993-LHIEB,67,Two year,DSL,67.85,4627.65,Mailed check,Yes,Yes,No,0.005383640687634049,0.5,Low,Standard customer engagement
0266-CLZKZ,67,Two year,Fiber optic,105.65,6717.9,Bank transfer (automatic),Yes,No,No,0.0717654153770801,7.2,Low,Review Online Security offer
7615-ESMYF,2,Month-to-month,DSL,44.6,97.1,Electronic check,No,No,Yes,0.6758095021691273,67.6,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
3858-VOBET,23,Month-to-month,Fiber optic,74.95,1710.45,Electronic check,No,No,Yes,0.5766976608220434,57.7,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
7020-OZKXZ,9,Month-to-month,Fiber optic,75.5,637.4,Credit card (automatic),No,No,No,0.5007772963585629,50.1,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
3977-QCRSL,5,Month-to-month,No,20.15,117.95,Mailed check,No internet service,No internet service,No,0.17091071677672665,17.1,Low,Review longer-term contract incentive
0017-DINOC,54,Two year,DSL,45.2,2460.55,Credit card (automatic),Yes,Yes,No,0.013088166451307188,1.3,Low,Standard customer engagement
1447-PJGGA,57,Two year,Fiber optic,95.25,5464.65,Electronic check,No,No,Yes,0.14615879876303284,14.6,Low,Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
8565-CLBZW,24,Month-to-month,Fiber optic,89.85,2165.05,Mailed check,No,No,Yes,0.5416487535329882,54.2,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
9139-WQQDY,49,One year,Fiber optic,100.45,4941.8,Mailed check,No,No,Yes,0.18232330731631982,18.2,Low,Review Tech Support offer | Review Online Security offer
0224-HJAPT,5,Month-to-month,DSL,47.15,223.15,Electronic check,No,No,Yes,0.44930420164213525,44.9,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
8086-OVPWV,2,Month-to-month,Fiber optic,80.2,181.1,Electronic check,No,No,Yes,0.7353097306671121,73.5,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
9430-FRQOC,4,Month-to-month,Fiber optic,87.1,341.45,Mailed check,Yes,No,Yes,0.5220256124259901,52.2,High,Priority retention outreach | Review longer-term contract incentive | Review Online Security offer
7639-OPLNG,70,Two year,DSL,79.25,5731.85,Bank transfer (automatic),Yes,Yes,No,0.010034228662843257,1.0,Low,Standard customer engagement
3074-GQWYX,5,Month-to-month,Fiber optic,75.9,357.75,Bank transfer (automatic),No,No,Yes,0.6556094638687802,65.6,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
1492-QGCLU,53,Month-to-month,DSL,85.7,4616.1,Electronic check,Yes,Yes,No,0.09631750609455902,9.6,Low,Review longer-term contract incentive | Review automatic payment incentive
6845-RGTYS,47,Month-to-month,Fiber optic,98.75,4533.7,Electronic check,No,Yes,Yes,0.3422870054282275,34.2,Medium,Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
7328-OWMOM,31,One year,No,20.1,589.25,Credit card (automatic),No internet service,No internet service,No,0.021871626588550113,2.2,Low,Standard customer engagement
4418-LZMSV,13,Month-to-month,DSL,61.8,750.1,Bank transfer (automatic),Yes,No,No,0.1426106925382739,14.3,Low,Review longer-term contract incentive | Review Online Security offer
5155-AZQPB,28,Month-to-month,DSL,49.9,1410.25,Mailed check,No,No,No,0.1606106546607123,16.1,Low,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
8861-HGGKB,10,Month-to-month,Fiber optic,86.45,830.85,Electronic check,No,No,Yes,0.6658243031355557,66.6,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
1087-GRUYI,38,Two year,No,20.4,743.5,Bank transfer (automatic),No internet service,No internet service,No,0.009625663399405765,1.0,Low,Standard customer engagement
7065-YUNRY,1,Month-to-month,DSL,45.3,45.3,Mailed check,No,No,Yes,0.4388360721511222,43.9,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
7694-VLBWQ,67,One year,Fiber optic,104.1,7040.85,Electronic check,No,No,Yes,0.18527191972446005,18.5,Low,Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
2546-KZAAT,52,One year,DSL,75.4,3865.45,Mailed check,No,Yes,No,0.050772528644637806,5.1,Low,Review Tech Support offer
0181-RITDD,62,Two year,Fiber optic,108.15,6825.65,Mailed check,Yes,Yes,No,0.029451051448496628,2.9,Low,Standard customer engagement
5989-PGKJB,16,Month-to-month,Fiber optic,86.25,1340.1,Electronic check,No,No,No,0.6029271378329812,60.3,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
4795-KTRTH,5,Month-to-month,Fiber optic,81.0,371.65,Electronic check,No,No,Yes,0.7342289026737848,73.4,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
8272-ONJLV,12,One year,Fiber optic,95.7,1184.0,Electronic check,No,No,No,0.4689931492585376,46.9,Medium,Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
1488-PBLJN,72,Two year,Fiber optic,116.85,8477.7,Bank transfer (automatic),Yes,Yes,No,0.05279029324259078,5.3,Low,Standard customer engagement
0308-GIQJT,71,One year,Fiber optic,105.75,7382.85,Bank transfer (automatic),Yes,No,No,0.11712225693966319,11.7,Low,Review Online Security offer
3778-FOAQW,24,One year,No,20.15,456.85,Mailed check,No internet service,No internet service,No,0.03732536866298007,3.7,Low,Standard customer engagement
4452-ROHMO,15,Two year,No,19.6,331.6,Mailed check,No internet service,No internet service,No,0.030602959428057856,3.1,Low,Standard customer engagement
6481-OGDOO,67,One year,Fiber optic,90.6,6056.15,Credit card (automatic),No,Yes,Yes,0.06850600427167126,6.9,Low,Review Tech Support offer
3090-LETTY,2,Month-to-month,DSL,60.95,134.6,Bank transfer (automatic),No,Yes,No,0.25537781676018184,25.5,Low,Review longer-term contract incentive | Review Tech Support offer
5349-AZPEW,5,Month-to-month,DSL,25.05,125.5,Mailed check,No,No,No,0.4174461578664553,41.7,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
3753-TSEMP,15,Month-to-month,Fiber optic,88.15,1390.6,Electronic check,No,No,Yes,0.6204231115657733,62.0,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
8305-VHZBZ,1,Month-to-month,No,20.2,20.2,Mailed check,No internet service,No internet service,Yes,0.2577066237456629,25.8,Low,Review longer-term contract incentive
9720-JJJOR,41,One year,DSL,60.3,2511.3,Bank transfer (automatic),No,Yes,No,0.037520933930996724,3.8,Low,Review Tech Support offer
8100-HZZLJ,43,Month-to-month,DSL,63.95,2737.05,Electronic check,No,Yes,No,0.1144500622774909,11.4,Low,Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
8775-ERLNB,1,Month-to-month,Fiber optic,74.3,74.3,Electronic check,No,No,No,0.7220403602570571,72.2,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
8309-IEYJD,1,Month-to-month,Fiber optic,70.6,70.6,Mailed check,No,No,No,0.6734516597743476,67.3,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
9172-JITSM,26,Month-to-month,Fiber optic,90.8,2361.8,Electronic check,No,No,Yes,0.5871100944943898,58.7,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
6298-QDFNH,22,Month-to-month,Fiber optic,79.35,1730.35,Electronic check,No,No,Yes,0.5490969599886542,54.9,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
7398-HPYZQ,71,Two year,DSL,90.55,6404.0,Bank transfer (automatic),Yes,Yes,No,0.01182039248546644,1.2,Low,Standard customer engagement
3546-GHEAE,7,Two year,No,19.45,165.35,Mailed check,No internet service,No internet service,No,0.04451694569742482,4.5,Low,Standard customer engagement
7361-YPXFS,28,Month-to-month,DSL,64.45,1867.6,Bank transfer (automatic),Yes,No,No,0.15414726879225252,15.4,Low,Review longer-term contract incentive | Review Online Security offer
6557-BZXLQ,16,Month-to-month,Fiber optic,69.65,1043.3,Electronic check,No,No,No,0.5338652054807509,53.4,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
2550-QHZGP,7,One year,No,19.5,128.6,Mailed check,No internet service,No internet service,No,0.0840713944728281,8.4,Low,Standard customer engagement
7519-JTWQH,69,Two year,Fiber optic,110.5,7455.45,Bank transfer (automatic),Yes,No,No,0.07793407344317096,7.8,Low,Review Online Security offer
2538-OIMXF,1,Month-to-month,DSL,24.7,24.7,Mailed check,No,No,No,0.4671663786076183,46.7,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
8543-MSDMF,3,Month-to-month,DSL,77.4,206.15,Electronic check,No,Yes,No,0.492577137568259,49.3,Medium,Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
9961-JBNMK,21,Month-to-month,Fiber optic,96.8,2030.3,Bank transfer (automatic),No,No,Yes,0.6302176887343649,63.0,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
1170-SASML,69,Month-to-month,Fiber optic,85.4,5869.4,Bank transfer (automatic),No,No,No,0.16688014426541145,16.7,Low,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
4872-JCVCA,71,Two year,DSL,47.6,3377.8,Bank transfer (automatic),Yes,Yes,No,0.006808615575159191,0.7,Low,Standard customer engagement
5346-BZCHP,69,Two year,No,19.4,1346.2,Mailed check,No internet service,No internet service,No,0.0015948512759466642,0.2,Low,Standard customer engagement
2038-LLMLM,48,Month-to-month,Fiber optic,103.85,4946.05,Electronic check,Yes,No,No,0.4537350719916983,45.4,Medium,Review longer-term contract incentive | Review Online Security offer | Review automatic payment incentive
6173-ITPWD,47,Month-to-month,Fiber optic,83.35,4065.0,Bank transfer (automatic),No,No,Yes,0.28625062609766233,28.6,Low,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
9734-UYXQI,2,Month-to-month,DSL,49.4,106.55,Electronic check,No,No,Yes,0.5781096716561228,57.8,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
1216-BGTSP,45,Month-to-month,Fiber optic,108.45,4964.7,Credit card (automatic),Yes,Yes,No,0.3037667671859071,30.4,Medium,Review longer-term contract incentive
4138-NAXED,51,Month-to-month,Fiber optic,81.0,4085.75,Bank transfer (automatic),No,No,No,0.19600800370870905,19.6,Low,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
2189-UXTKY,22,Month-to-month,DSL,79.2,1742.75,Electronic check,Yes,Yes,Yes,0.32144366121814416,32.1,Medium,Review longer-term contract incentive | Review automatic payment incentive
0744-BIKKF,72,Two year,DSL,86.65,6224.8,Bank transfer (automatic),Yes,Yes,No,0.010357672687602262,1.0,Low,Standard customer engagement
7483-IQWIB,37,Month-to-month,Fiber optic,92.95,3415.25,Electronic check,No,No,No,0.45297977046565896,45.3,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
5248-KWLAR,71,Two year,DSL,90.35,6325.25,Electronic check,Yes,Yes,No,0.01341272643691434,1.3,Low,Review automatic payment incentive
4958-GZWIY,7,Month-to-month,DSL,48.7,340.25,Electronic check,No,No,Yes,0.3255206259524187,32.6,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
7996-MHXLW,66,Two year,No,25.15,1683.6,Credit card (automatic),No internet service,No internet service,No,0.004287731924287702,0.4,Low,Standard customer engagement
7833-PKIHD,51,One year,DSL,76.4,3966.3,Bank transfer (automatic),Yes,Yes,No,0.041426741186563705,4.1,Low,Standard customer engagement
7061-OVMIM,30,One year,No,19.55,608.5,Bank transfer (automatic),No internet service,No internet service,No,0.025193157135355936,2.5,Low,Standard customer engagement
5153-RTHKF,34,Month-to-month,Fiber optic,85.35,2896.6,Electronic check,No,No,No,0.4762127007461026,47.6,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
1852-QSWCD,64,Two year,No,24.8,1514.85,Mailed check,No internet service,No internet service,No,0.003945562024169379,0.4,Low,Standard customer engagement
4832-VRBMR,65,One year,Fiber optic,103.15,6792.45,Bank transfer (automatic),No,No,No,0.2319155829264893,23.2,Low,Review Tech Support offer | Review Online Security offer
9079-LWTFD,47,Month-to-month,Fiber optic,100.75,4669.2,Mailed check,Yes,Yes,No,0.16079511976621658,16.1,Low,Review longer-term contract incentive
6356-ELRKD,1,Month-to-month,Fiber optic,95.6,95.6,Electronic check,No,Yes,Yes,0.7039552725617351,70.4,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
8624-GIOUT,49,Month-to-month,DSL,59.75,2934.3,Credit card (automatic),No,Yes,Yes,0.07415664896952397,7.4,Low,Review longer-term contract incentive | Review Tech Support offer
3392-EHMNK,67,Two year,Fiber optic,94.1,6302.8,Credit card (automatic),Yes,No,No,0.030908287849676565,3.1,Low,Review Online Security offer
5986-WWXDV,39,One year,No,19.35,779.2,Bank transfer (automatic),No internet service,No internet service,No,0.01553069305795737,1.6,Low,Standard customer engagement
